date,cc,data,hdi,corruption,is_near_war
2022-10-18,BS,"[[9159,0],[9500,0],[10202,0],[9815,0],[10065,0],[10109,1],[9863,1]]",0.82,64,False
2022-10-18,BZ,"[[214,0],[280,0],[321,0],[235,0],[239,0],[276,0],[256,0]]",0.7,50,False
2022-10-18,HN,"[[1074,0],[1199,0],[1226,0],[1160,0],[1265,0],[1194,0],[1052,0]]",0.624,23,False
2022-10-18,GT,"[[703,0],[766,2],[876,0],[723,0],[710,0],[751,0],[747,0]]",0.629,25,False
2022-10-18,SV,"[[520,0],[504,1],[648,0],[464,0],[538,0],[538,0],[508,0]]",0.674,34,False
2022-10-18,NI,"[[1628,0],[1815,0],[1968,0],[1769,0],[1880,3],[1885,0],[1793,0]]",0.669,20,False
2022-10-18,KY,"[[1061,0],[1086,0],[1024,0],[1180,0],[1411,1],[1271,0],[1104,0]]",0,50,False
2022-10-18,JM,"[[122,0],[111,0],[122,0],[122,0],[126,0],[125,0],[93,0]]",0.706,44,False
2022-10-18,DO,"[[1093,0],[1377,0],[1432,0],[2675,0],[2891,0],[2401,0],[2508,3]]",0.766,30,False
2022-10-18,PR,"[[1813,0],[1952,0],[2309,0],[2891,0],[3071,2],[2516,0],[2588,4]]",0,50,False
2022-10-18,VI,"[[451,0],[451,0],[451,0],[459,0],[387,0],[364,0],[355,0]]",0,50,False
2022-10-18,BQ,"[[739,0],[742,0],[574,0],[696,0],[575,0],[714,0],[703,0]]",0,50,False
2022-10-18,AW,"[[559,0],[709,0],[732,0],[648,0],[827,0],[768,0],[729,2]]",0,50,False
2022-10-18,CW,"[[208,0],[212,0],[260,0],[236,0],[216,0],[269,0],[204,3]]",0,50,False
2022-10-18,VG,"[[40,0],[33,0],[89,0],[84,0],[54,0],[66,0],[39,0]]",0,50,False
2022-10-18,AI,"[[206,0],[142,0],[142,0],[256,0],[206,0],[229,0],[201,0]]",0,50,False
2022-10-18,AG,"[[252,0],[193,0],[217,0],[284,0],[306,0],[232,0],[241,0]]",0.826,50,False
2022-10-18,QA,"[[5642,5],[5885,1],[6105,1],[5590,3],[5946,0],[6135,7],[5920,2]]",0.875,63,False
2022-10-18,BH,"[[1203,4],[1233,2],[1302,0],[1209,0],[1296,0],[1294,2],[1246,0]]",0.888,42,False
2022-10-18,BB,"[[254,0],[252,0],[298,0],[317,0],[317,0],[298,0],[269,0]]",0.809,65,False
2022-10-18,GY,"[[207,0],[208,0],[250,0],[234,0],[219,0],[133,0],[197,0]]",0.742,39,False
2022-10-18,TT,"[[457,0],[423,0],[502,0],[534,0],[412,0],[330,0],[460,0]]",0.814,41,False
2022-10-18,MQ,"[[194,0],[201,0],[260,0],[258,0],[321,0],[247,0],[204,0]]",0,50,False
2022-10-18,DM,"[[198,0],[185,0],[232,0],[210,0],[228,2],[170,0],[195,0]]",0.74,55,False
2022-10-18,GP,"[[485,0],[487,0],[585,0],[508,0],[568,0],[450,0],[407,0]]",0,50,False
2022-10-18,LC,"[[115,0],[98,0],[145,0],[132,0],[128,1],[93,0],[110,0]]",0.725,56,False
2022-10-18,VC,"[[256,0],[266,0],[314,0],[311,0],[321,1],[216,0],[260,0]]",0.772,59,False
2022-10-18,KN,"[[145,0],[153,0],[170,0],[167,0],[135,0],[140,0],[143,0]]",0.838,50,False
2022-10-18,MS,"[[124,0],[127,0],[151,0],[143,0],[131,0],[113,0],[137,0]]",0,50,False
2022-10-18,GD,"[[459,0],[452,0],[540,0],[564,0],[466,0],[385,0],[452,0]]",0.793,53,False
2022-10-18,VE,"[[1807,0],[2052,0],[2021,0],[2237,0],[1847,0],[2035,0],[2127,0]]",0,50,False
2022-10-18,MV,"[[110,0],[146,0],[138,0],[142,0],[177,0],[167,0],[150,0]]",0.762,40,False
2022-10-18,LK,"[[737,0],[810,0],[802,0],[852,0],[733,0],[708,0],[736,0]]",0.78,37,False
2022-10-18,ID,"[[11562,23],[11923,2],[12134,21],[12527,19],[12128,29],[12357,19],[11469,6]]",0.713,38,False
2022-10-18,MY,"[[10303,1],[10934,10],[11109,1],[11792,0],[11265,0],[11642,2],[10726,11]]",0.807,48,False
2022-10-18,SG,"[[472,0],[523,0],[508,1],[538,0],[549,0],[560,0],[544,0]]",0.949,85,False
2022-10-18,KH,"[[307,0],[318,0],[277,0],[271,0],[311,0],[291,0],[244,0]]",0.6,23,False
2022-10-18,CO,"[[5960,1],[6184,0],[6305,1],[5945,1],[6188,0],[6210,1],[6292,0]]",0.758,39,False
2022-10-18,PA,"[[2259,0],[2192,1],[2506,0],[2394,0],[2254,0],[2322,0],[2322,0]]",0.82,36,False
2022-10-18,CR,"[[1224,0],[1245,0],[1345,0],[1195,1],[1361,0],[1400,0],[1346,0]]",0.806,58,False
2022-10-18,BN,"[[593,0],[717,0],[646,3],[735,0],[654,0],[711,0],[675,0]]",0,50,False
2022-10-18,CI,"[[685,0],[706,0],[798,0],[745,0],[821,0],[771,0],[755,0]]",0,50,False
2022-10-18,BR,"[[40793,25],[41328,20],[41773,29],[41179,34],[39228,16],[36256,10],[40107,5]]",0.76,38,False
2022-10-18,PE,"[[1769,0],[2377,0],[1648,0],[2234,0],[2698,0],[2007,0],[2570,0]]",0.762,36,False
2022-10-18,AU,"[[50228,16],[53277,11],[52523,6],[47844,3],[37135,6],[45608,5],[52425,5]]",0.946,73,False
2022-10-18,UY,"[[836,0],[849,0],[775,0],[843,0],[801,0],[715,0],[896,0]]",0.83,73,False
2022-10-18,AR,"[[2677,3],[2842,1],[2843,1],[3094,0],[2763,2],[2811,0],[3082,1]]",0.849,38,False
2022-10-18,ZA,"[[2173,2],[2376,3],[2507,2],[2290,4],[2149,1],[2144,1],[2289,1]]",0.717,44,False
2022-10-18,CL,"[[2376,0],[2205,0],[1929,0],[2272,0],[2070,1],[2111,0],[2762,0]]",0.86,67,False
2022-10-18,NZ,"[[6201,2],[6224,8],[6540,7],[7455,22],[6522,21],[6354,11],[6779,14]]",0.939,88,False
2022-10-25,NO,"[[11326,1],[12135,0],[11700,1],[12639,3],[8965,1],[11073,0],[11719,2]]",0.966,85,False
2022-10-25,FI,"[[2623,0],[2738,1],[2838,0],[2861,0],[2270,0],[2657,0],[2777,1]]",0.942,88,False
2022-10-25,RU,"[[42789,920],[43204,939],[43355,960],[43791,894],[46198,925],[42300,638],[39649,627]]",0.821,29,False
2022-10-25,CA,"[[88564,18],[92226,11],[93495,13],[87724,20],[83502,17],[74400,22],[79549,9]]",0.935,74,False
2022-10-25,IS,"[[2416,2],[2899,0],[2478,0],[2965,0],[2395,0],[2816,0],[2825,0]]",0.959,74,False
2022-10-25,SE,"[[12804,0],[13536,0],[13534,2],[14285,3],[10938,0],[13245,0],[12516,0]]",0.952,85,False
2022-10-25,AX,"[[734,0],[750,0],[732,0],[789,0],[587,0],[721,0],[704,0]]",0,50,False
2022-10-25,LV,"[[2098,0],[2021,1],[2072,0],[2266,0],[1941,0],[2038,0],[1762,1]]",0.879,59,False
2022-10-25,EE,"[[1640,0],[1711,1],[1747,0],[1857,1],[1756,0],[1636,0],[1507,0]]",0.899,74,False
2022-10-25,FO,"[[68,0],[194,0],[188,0],[308,0],[102,0],[77,0],[254,0]]",0,50,False
2022-10-25,GB,"[[52827,25],[53670,12],[54863,14],[57755,18],[53834,18],[53799,6],[53694,18]]",0,50,False
2022-10-25,DK,"[[7355,6],[7357,0],[7527,1],[7967,0],[6226,1],[7053,0],[6959,0]]",0.952,88,False
2022-10-25,US,"[[1077828,419],[1125822,497],[1192746,585],[1121199,407],[1026244,366],[1027378,322],[998172,500]]",0,50,False
2022-10-25,KZ,"[[9488,5],[9596,5],[9652,6],[9134,11],[11369,14],[10065,9],[7604,1]]",0.802,37,False
2022-10-25,BY,"[[657,0],[600,0],[673,0],[659,0],[647,0],[637,0],[636,0]]",0.801,41,False
2022-10-25,CN,"[[39851,5],[41004,5],[38544,9],[42871,8],[38669,20],[41003,6],[44339,11]]",0.788,45,False
2022-10-25,IE,"[[17756,2],[16027,1],[17741,1],[15498,0],[18684,1],[14893,1],[15004,0]]",0.95,74,False
2022-10-25,FR,"[[110933,16],[108644,15],[112004,25],[117833,23],[118870,16],[106998,8],[98881,10]]",0.91,71,False
2022-10-25,ES,"[[75809,3],[75271,2],[78240,7],[80414,9],[92005,2],[82885,6],[73162,3]]",0.911,61,False
2022-10-25,JE,"[[324,0],[271,0],[274,0],[290,1],[285,0],[253,0],[214,0]]",0,50,False
2022-10-25,GG,"[[838,0],[652,0],[734,0],[723,1],[763,0],[700,1],[682,0]]",0,50,False
2022-10-25,PT,"[[16960,1],[16467,2],[17437,1],[17484,1],[21682,0],[20952,2],[17555,2]]",0.874,62,False
2022-10-25,BE,"[[10941,0],[11066,3],[11111,0],[11176,1],[10944,0],[11165,2],[10324,0]]",0.942,73,False
2022-10-25,IM,"[[640,0],[809,0],[876,0],[837,0],[512,0],[489,0],[469,0]]",0,50,False
2022-10-25,NL,"[[14263,1],[15414,3],[14959,1],[15776,1],[14866,2],[15452,8],[14580,1]]",0.946,82,False
2022-10-25,PM,"[[991,0],[1614,0],[1543,0],[972,0],[1433,0],[953,0],[1425,0]]",0,50,False
2022-10-25,SK,"[[3506,2],[3555,3],[3510,1],[3726,0],[3965,1],[3584,2],[2960,0]]",0.855,52,False
2022-10-25,CZ,"[[9817,0],[10170,2],[9841,2],[10529,0],[10356,0],[9786,5],[8506,1]]",0,50,False
2022-10-25,HU,"[[13304,3],[13848,9],[14390,7],[14545,4],[15268,2],[14373,9],[12836,5]]",0.851,43,False
2022-10-25,AT,"[[16788,5],[17161,4],[17738,6],[18035,17],[18423,5],[17043,6],[15575,7]]",0.926,74,False
2022-10-25,PL,"[[15168,7],[15127,9],[16233,6],[16596,6],[16121,6],[15149,4],[13983,2]]",0.881,56,False
2022-10-25,RO,"[[17323,0],[18622,39],[18834,132],[19167,77],[20609,49],[19485,23],[17222,4]]",0.827,45,False
2022-10-25,UA,"[[39,0],[49,1],[52,0],[41,0],[61,0],[37,0],[28,0]]",0.734,32,False
2022-10-25,SI,"[[2872,0],[2979,0],[2903,0],[3111,1],[3505,0],[2946,0],[2458,0]]",0.926,57,False
2022-10-25,IT,"[[51381,23],[53741,6],[51922,12],[55002,12],[57713,7],[49571,11],[45663,9]]",0.906,56,False
2022-10-25,HR,"[[10842,1],[11754,0],[11199,0],[12254,6],[14253,3],[11997,1],[9227,4]]",0.878,47,False
2022-10-25,RS,"[[9372,0],[9518,3],[9839,6],[9689,7],[11123,10],[10042,2],[8807,3]]",0.805,38,False
2022-10-25,BA,"[[6178,1],[6110,1],[6202,0],[6515,0],[7774,0],[6578,1],[5599,0]]",0.779,35,False
2022-10-25,DE,"[[74383,12],[77362,12],[77085,10],[79350,25],[73952,19],[75108,24],[68984,17]]",0.95,80,False
2022-10-25,MD,"[[62,0],[76,0],[63,0],[69,0],[78,0],[98,0],[57,0]]",0.763,36,False
2022-10-25,AL,"[[2888,1],[3107,0],[2650,0],[3147,0],[4092,0],[3225,0],[2197,0]]",0.789,35,False
2022-10-25,ME,"[[1953,0],[1971,1],[1957,0],[2121,0],[2674,0],[2124,0],[1668,0]]",0.844,46,False
2022-10-25,BG,"[[13683,13],[14376,97],[14160,319],[14439,271],[15935,190],[15262,31],[13310,10]]",0.799,42,False
2022-10-25,GR,"[[28299,21],[29323,12],[28317,1],[26564,1],[33230,0],[28760,1],[24295,12]]",0.893,49,False
2022-10-25,MK,"[[1962,0],[2012,0],[2161,0],[1967,0],[2470,0],[2176,0],[1864,0]]",0.765,39,False
2022-10-25,TR,"[[37579,1608],[39019,2096],[38335,2609],[37891,1995],[41976,2429],[40375,1711],[36667,1287]]",0.855,38,False
2022-10-25,LT,"[[1912,0],[1667,1],[1801,3],[1858,0],[1866,1],[1599,0],[1425,1]]",0.879,61,False
2022-10-25,CH,"[[8691,4],[9538,3],[9869,3],[10129,9],[10700,3],[9484,8],[8124,2]]",0.967,84,False
2022-10-25,LU,"[[1017,0],[1025,0],[1044,0],[1089,1],[991,1],[1000,1],[953,0]]",0.927,81,False
2022-10-25,MX,"[[24474,318],[24108,346],[27118,208],[24818,296],[23340,542],[23821,269],[27220,331]]",0.781,31,False
2022-10-25,BM,"[[978,0],[1225,0],[1505,0],[1456,0],[778,0],[628,0],[400,0]]",0,50,False
2022-10-25,AM,"[[618,103],[556,99],[576,93],[595,74],[576,80],[575,50],[554,87]]",0.786,49,False
2022-10-25,IR,"[[15716,18],[15447,41],[16412,30],[15296,21],[17416,24],[16591,40],[16160,23]]",0,50,False
2022-10-25,AZ,"[[3810,4],[3700,8],[3736,15],[3550,2],[3985,7],[3493,113],[3344,62]]",0.76,30,False
2022-10-25,GE,"[[1424,20],[1371,19],[1385,20],[1387,10],[1564,0],[1314,2],[1212,2]]",0.814,55,False
2022-10-25,IQ,"[[10530,256],[11096,318],[11800,289],[11427,295],[12015,314],[12157,326],[11260,285]]",0.673,23,False
2022-10-25,KW,"[[1845,1],[1997,6],[2036,6],[1778,1],[2063,4],[2038,6],[1888,2]]",0.847,43,False
2022-10-25,SA,"[[15231,27],[15657,33],[16987,29],[14830,27],[16659,20],[16118,42],[15953,33]]",0.875,53,False
2022-10-25,SY,"[[192,34],[162,36],[220,39],[182,44],[198,41],[218,41],[170,41]]",0,50,False
2022-10-25,LB,"[[165,114],[202,117],[214,133],[192,123],[186,126],[168,115],[173,121]]",0.723,24,False
2022-10-25,JO,"[[1420,132],[1396,121],[1451,161],[1478,106],[1487,106],[1547,153],[1436,206]]",0.736,49,False
2022-10-25,CY,"[[4332,301],[4390,215],[4609,287],[3950,225],[4496,284],[4682,284],[4120,255]]",0.907,53,False
2022-10-25,PS,"[[225,19],[221,10],[300,30],[337,16],[260,8],[305,15],[262,10]]",0.716,50,False
2022-10-25,IL,"[[1626,230],[1583,232],[1647,316],[1535,171],[1429,154],[1665,232],[1530,235]]",0.915,59,False
2022-10-25,EG,"[[7177,98],[6699,166],[8496,180],[7642,109],[9907,109],[8045,168],[6431,241]]",0.728,33,False
2022-10-25,JP,"[[59073,2],[59912,13],[59976,16],[59228,5],[61588,8],[59136,6],[58482,3]]",0.92,73,False
2022-10-25,KR,"[[11030,13],[11441,1],[11348,1],[11276,0],[11464,0],[11835,6],[10819,4]]",0.929,62,False
2022-10-25,KP,"[[415,0],[442,0],[444,0],[419,0],[413,0],[375,0],[377,0]]",0,16,False
2022-10-25,DZ,"[[2729,0],[2950,4],[3128,1],[3059,7],[3442,3],[2884,0],[3391,6]]",0.745,33,False
2022-10-25,MA,"[[7938,0],[7674,0],[7905,0],[7939,0],[10036,1],[8695,0],[8276,1]]",0.698,39,False
2022-10-25,TN,"[[1291,0],[1449,2],[1351,1],[1561,0],[1575,0],[1366,1],[1584,0]]",0.732,44,False
2022-10-25,LY,"[[433,58],[378,43],[381,32],[320,32],[205,36],[204,55],[396,36]]",0.746,17,False
2022-10-25,MT,"[[570,19],[624,26],[690,8],[596,1],[590,9],[572,6],[648,3]]",0.915,54,False
2022-10-25,GI,"[[95,0],[74,0],[84,0],[83,0],[102,0],[90,0],[85,0]]",0,50,False
2022-10-25,AD,"[[190,0],[185,0],[208,0],[223,0],[209,0],[175,0],[155,0]]",0.884,50,False
2022-10-25,IN,"[[58061,8],[57824,9],[55123,5],[57706,10],[59374,7],[62452,16],[63308,9]]",0.644,40,False
2022-10-25,NP,"[[52,0],[63,0],[64,0],[65,0],[70,0],[75,0],[216,0]]",0.601,33,False
2022-10-25,MM,"[[1725,0],[1925,0],[1604,2],[1510,5],[1387,0],[1671,5],[1582,2]]",0.608,28,False
2022-10-25,PK,"[[2538,4],[2465,0],[2148,0],[2332,1],[2166,0],[2524,3],[1784,2]]",0.54,28,False
2022-10-25,HK,"[[1465,1],[1708,1],[1693,4],[1679,0],[1604,0],[1469,0],[1597,3]]",0.956,76,False
2022-10-25,MO,"[[347,0],[348,0],[332,1],[338,0],[315,1],[295,0],[317,0]]",0,50,False
2022-10-25,PH,"[[9635,10],[9655,17],[10650,6],[9843,15],[5907,11],[10564,15],[9979,25]]",0.71,33,False
2022-10-25,TW,"[[8658,0],[9234,0],[9047,11],[8736,2],[9369,0],[8813,1],[6944,2]]",0,68,False
2022-10-25,VN,"[[11804,4],[11781,0],[11578,1],[11502,0],[11341,0],[11468,1],[10377,2]]",0,50,False
2022-10-25,LA,"[[599,0],[456,0],[378,0],[355,0],[379,0],[394,0],[384,0]]",0,50,False
2022-10-25,TH,"[[9181,0],[9766,1],[9680,0],[9336,0],[9408,0],[9969,1],[9857,0]]",0.803,35,False
2022-10-25,OM,"[[7663,12],[7375,8],[7776,3],[7547,1],[8180,0],[8066,0],[8225,0]]",0.819,52,False
2022-10-25,AE,"[[10172,39],[10278,45],[10908,22],[9954,2],[10659,7],[10496,6],[10617,3]]",0.937,69,False
2022-10-25,CU,"[[1699,0],[1547,0],[1691,0],[1500,0],[1796,0],[1926,0],[1955,0]]",0.764,46,False
2022-10-25,BS,"[[9040,0],[9420,1],[9717,0],[9682,2],[9490,0],[10171,0],[10247,0]]",0.82,64,False
2022-10-25,BZ,"[[217,0],[224,0],[229,0],[186,0],[213,0],[242,0],[260,0]]",0.7,50,False
2022-10-25,HN,"[[1070,0],[1247,0],[1181,0],[1038,0],[1149,0],[1300,0],[1193,0]]",0.624,23,False
2022-10-25,GT,"[[667,0],[674,0],[790,0],[696,0],[722,0],[720,0],[705,0]]",0.629,25,False
2022-10-25,SV,"[[512,0],[527,0],[598,0],[485,0],[582,0],[611,0],[554,0]]",0.674,34,False
2022-10-25,NI,"[[1747,0],[1911,0],[1909,0],[1716,0],[1914,0],[2017,0],[1914,0]]",0.669,20,False
2022-10-25,KY,"[[1189,0],[1065,0],[1060,0],[1057,0],[1163,0],[1212,0],[1231,0]]",0,50,False
2022-10-25,JM,"[[138,0],[120,0],[163,0],[135,0],[71,0],[126,0],[104,0]]",0.706,44,False
2022-10-25,DO,"[[2395,0],[2416,0],[2509,0],[2483,0],[2889,1],[2606,0],[2476,0]]",0.766,30,False
2022-10-25,PR,"[[2654,0],[2607,0],[2909,0],[2761,0],[3147,1],[2665,1],[2828,2]]",0,50,False
2022-10-25,VI,"[[370,0],[358,0],[458,0],[417,0],[514,0],[369,0],[404,1]]",0,50,False
2022-10-25,BQ,"[[677,0],[700,0],[780,0],[645,0],[628,0],[635,3],[590,0]]",0,50,False
2022-10-25,AW,"[[596,0],[727,0],[704,0],[741,0],[758,0],[854,0],[914,0]]",0,50,False
2022-10-25,CW,"[[209,0],[193,0],[198,0],[241,0],[227,0],[241,0],[196,0]]",0,50,False
2022-10-25,VG,"[[36,0],[43,0],[73,0],[67,0],[89,0],[72,0],[35,0]]",0,50,False
2022-10-25,AI,"[[186,0],[234,0],[226,0],[190,0],[222,0],[195,0],[185,0]]",0,50,False
2022-10-25,AG,"[[263,0],[326,0],[317,0],[245,0],[308,0],[302,0],[262,0]]",0.826,50,False
2022-10-25,QA,"[[5939,8],[6055,7],[6386,3],[5612,2],[5916,6],[6250,1],[6081,0]]",0.875,63,False
2022-10-25,BH,"[[1258,0],[1316,1],[1382,0],[1231,0],[1326,0],[1361,0],[1344,1]]",0.888,42,False
2022-10-25,BB,"[[301,0],[226,0],[315,0],[487,0],[232,0],[289,0],[347,0]]",0.809,65,False
2022-10-25,GY,"[[260,0],[218,0],[128,0],[156,0],[285,0],[225,0],[203,0]]",0.742,39,False
2022-10-25,TT,"[[522,0],[456,0],[394,0],[410,0],[495,0],[396,0],[479,0]]",0.814,41,False
2022-10-25,MQ,"[[230,0],[201,0],[213,0],[265,0],[315,0],[229,0],[280,0]]",0,50,False
2022-10-25,DM,"[[248,0],[244,0],[213,0],[239,0],[296,0],[211,0],[244,0]]",0.74,55,False
2022-10-25,GP,"[[591,0],[520,0],[512,0],[523,0],[695,0],[548,0],[574,0]]",0,50,False
2022-10-25,LC,"[[147,0],[115,0],[116,0],[121,0],[155,0],[115,0],[151,0]]",0.725,56,False
2022-10-25,VC,"[[299,0],[261,0],[252,0],[246,0],[353,0],[250,0],[307,0]]",0.772,59,False
2022-10-25,KN,"[[176,0],[192,0],[184,0],[156,0],[196,0],[161,0],[168,0]]",0.838,50,False
2022-10-25,MS,"[[149,0],[150,0],[152,0],[146,0],[171,0],[134,0],[151,0]]",0,50,False
2022-10-25,GD,"[[548,0],[408,0],[452,0],[400,0],[517,0],[363,0],[496,0]]",0.793,53,False
2022-10-25,VE,"[[1830,0],[1977,0],[1668,0],[2071,1],[1646,1],[1438,1],[2115,0]]",0,50,False
2022-10-25,MV,"[[137,0],[249,0],[141,0],[181,0],[153,0],[156,0],[139,0]]",0.762,40,False
2022-10-25,LK,"[[717,0],[686,0],[620,0],[518,0],[555,0],[587,0],[736,0]]",0.78,37,False
2022-10-25,ID,"[[10834,1],[11627,14],[11635,14],[11213,31],[11743,13],[12785,2],[11920,12]]",0.713,38,False
2022-10-25,MY,"[[10834,8],[11276,228],[11144,44],[11305,6],[10597,0],[12381,1],[11169,1]]",0.807,48,False
2022-10-25,SG,"[[485,9],[510,135],[530,30],[546,1],[520,0],[571,0],[544,0]]",0.949,85,False
2022-10-25,KH,"[[328,0],[240,0],[306,0],[314,0],[290,0],[339,0],[274,0]]",0.6,23,False
2022-10-25,CO,"[[6145,0],[6265,0],[6682,0],[7177,0],[6662,0],[6990,0],[8126,4]]",0.758,39,False
2022-10-25,PA,"[[2309,0],[2288,0],[2495,0],[2302,0],[2604,0],[2304,0],[2412,0]]",0.82,36,False
2022-10-25,CR,"[[1252,0],[1316,0],[1440,0],[1240,0],[1324,1],[1414,0],[1301,0]]",0.806,58,False
2022-10-25,BN,"[[582,0],[746,0],[644,0],[692,0],[512,0],[802,0],[723,0]]",0,50,False
2022-10-25,CI,"[[733,0],[734,0],[909,0],[728,1],[711,0],[709,0],[724,0]]",0,50,False
2022-10-25,BR,"[[39858,16],[39528,25],[42173,19],[40588,20],[38291,15],[37723,10],[38904,10]]",0.76,38,False
2022-10-25,PE,"[[1945,0],[2238,0],[2342,0],[2249,0],[2703,0],[1892,0],[2506,0]]",0.762,36,False
2022-10-25,AU,"[[52269,16],[52352,18],[51041,9],[47912,10],[38407,14],[47858,26],[51230,6]]",0.946,73,False
2022-10-25,UY,"[[823,0],[800,0],[757,2],[744,0],[730,1],[804,0],[830,0]]",0.83,73,False
2022-10-25,AR,"[[2907,1],[2873,2],[3030,3],[3209,8],[2893,0],[2678,0],[2965,0]]",0.849,38,False
2022-10-25,ZA,"[[2310,4],[2554,10],[2476,5],[2569,3],[2201,2],[2572,1],[3059,6]]",0.717,44,False
2022-10-25,CL,"[[2503,0],[2653,0],[2678,1],[2813,0],[2507,0],[2229,0],[2314,0]]",0.86,67,False
2022-10-25,NZ,"[[6370,6],[6431,8],[6531,4],[5887,3],[4958,0],[6166,3],[6922,7]]",0.939,88,False
2022-11-01,NO,"[[10195,1],[11754,4],[10971,2],[11532,5],[7913,3],[10438,0],[11596,5]]",0.966,85,False
2022-11-01,FI,"[[2268,1],[2592,3],[2515,6],[2661,5],[2448,1],[2611,1],[2763,0]]",0.942,88,False
2022-11-01,CA,"[[74936,12],[77566,18],[76814,16],[84475,20],[76071,3],[74908,9],[79088,14]]",0.935,74,False
2022-11-01,IS,"[[2588,0],[2816,0],[3273,0],[2743,0],[2352,0],[3146,3],[2440,0]]",0.959,74,False
2022-11-01,SE,"[[11584,1],[12032,4],[12437,9],[13180,0],[10651,0],[13303,0],[12937,0]]",0.952,85,False
2022-11-01,AX,"[[670,0],[728,0],[639,0],[732,0],[622,0],[731,0],[771,0]]",0,50,False
2022-11-01,LV,"[[1717,0],[1798,0],[1784,1],[1942,0],[1758,3],[1955,1],[1754,3]]",0.879,59,False
2022-11-01,EE,"[[1449,0],[1558,0],[1484,0],[1670,0],[1579,0],[1504,0],[1411,1]]",0.899,74,False
2022-11-01,RU,"[[39266,819],[39958,857],[40818,774],[43210,832],[42982,699],[44390,843],[41180,805]]",0.821,29,False
2022-11-01,GB,"[[46755,5],[46264,12],[50249,11],[50127,40],[45575,8],[48945,5],[46903,4]]",0,50,False
2022-11-01,FO,"[[259,0],[210,0],[70,0],[310,0],[188,0],[663,0],[895,0]]",0,50,False
2022-11-01,DK,"[[6389,0],[7159,0],[6810,1],[7750,0],[5886,0],[7326,0],[7248,0]]",0.952,88,False
2022-11-01,US,"[[1032979,511],[1100847,474],[1107408,440],[1145460,445],[992072,274],[1029023,322],[1059948,494]]",0,50,False
2022-11-01,KZ,"[[8427,4],[9470,11],[9550,11],[10300,1],[10117,4],[10499,16],[9782,10]]",0.802,37,False
2022-11-01,BY,"[[567,0],[660,0],[561,0],[611,0],[643,0],[594,0],[586,0]]",0.801,41,False
2022-11-01,CN,"[[39819,2],[39222,18],[40714,10],[46868,5],[40782,14],[40278,5],[41997,30]]",0.788,45,False
2022-11-01,IE,"[[12982,0],[13164,1],[13353,0],[15250,1],[15322,3],[15621,3],[15395,0]]",0.95,74,False
2022-11-01,FR,"[[88400,13],[87878,23],[91551,17],[99742,12],[96685,10],[100345,21],[92121,13]]",0.91,71,False
2022-11-01,ES,"[[66458,7],[63232,3],[66242,2],[74558,26],[82417,2],[78514,5],[66393,4]]",0.911,61,False
2022-11-01,JE,"[[210,0],[209,0],[239,0],[291,1],[258,0],[237,0],[253,0]]",0,50,False
2022-11-01,GG,"[[609,0],[504,0],[679,1],[825,0],[648,1],[618,0],[632,0]]",0,50,False
2022-11-01,PT,"[[17659,0],[17282,0],[17022,0],[20212,5],[22153,7],[19072,0],[17515,4]]",0.874,62,False
2022-11-01,BE,"[[9597,0],[9893,1],[9598,1],[9612,0],[9292,5],[10038,4],[9804,1]]",0.942,73,False
2022-11-01,IM,"[[531,0],[539,0],[561,0],[553,0],[470,0],[529,0],[540,0]]",0,50,False
2022-11-01,NL,"[[12789,0],[12848,0],[13343,0],[14197,0],[13123,0],[14087,0],[13205,2]]",0.946,82,False
2022-11-01,PM,"[[984,0],[1272,0],[1112,0],[1416,0],[2018,0],[1341,3],[680,0]]",0,50,False
2022-11-01,SK,"[[2678,0],[2807,0],[2888,1],[3152,0],[3152,2],[3222,0],[2814,2]]",0.855,52,False
2022-11-01,CZ,"[[7336,9],[7925,3],[7798,0],[8704,2],[7921,4],[8343,4],[8013,7]]",0,50,False
2022-11-01,HU,"[[11839,4],[12187,6],[12249,2],[12967,6],[12908,8],[13470,5],[11959,4]]",0.851,43,False
2022-11-01,AT,"[[13808,6],[13805,7],[14221,3],[14810,9],[14940,0],[15260,6],[13633,2]]",0.926,74,False
2022-11-01,PL,"[[12057,5],[12908,1],[13812,36],[14562,6],[13729,3],[14671,5],[14003,4]]",0.881,56,False
2022-11-01,RO,"[[16673,9],[16832,14],[16983,9],[17893,19],[18929,43],[18807,10],[17025,54]]",0.827,45,False
2022-11-01,UA,"[[26,0],[27,0],[43,0],[25,0],[30,0],[39,0],[34,0]]",0.734,32,False
2022-11-01,SI,"[[2154,1],[2054,0],[1934,0],[2284,1],[2585,0],[2437,0],[2039,0]]",0.926,57,False
2022-11-01,IT,"[[38774,4],[40528,2],[40904,4],[47012,41],[44165,13],[47049,8],[43230,12]]",0.906,56,False
2022-11-01,HR,"[[8024,1],[7785,4],[7573,1],[8591,3],[9511,3],[9467,1],[7608,0]]",0.878,47,False
2022-11-01,RS,"[[7481,12],[8370,5],[7441,1],[8032,4],[8470,0],[8314,4],[6872,0]]",0.805,38,False
2022-11-01,BA,"[[4626,0],[4491,0],[4351,0],[4869,0],[5498,0],[5675,0],[4315,0]]",0.779,35,False
2022-11-01,DE,"[[60515,10],[63454,13],[64475,16],[68703,16],[60372,14],[65450,19],[64590,13]]",0.95,80,False
2022-11-01,MD,"[[75,0],[70,0],[76,0],[74,0],[65,0],[100,0],[65,0]]",0.763,36,False
